year,month,n_tokens_title,n_tokens_content,num_imgs,num_videos,aticle_type,week_day,shares,popular
2014,8,9,473,1,1,Tech,Wednesday,844,0
2014,8,13,204,1,0,Viral,Wednesday,452,0
2014,8,13,273,15,0,Viral,Wednesday,1600,1
2014,8,14,216,0,1,Viral,Wednesday,1400,1
2014,8,11,316,1,0,Business,Wednesday,2000,1
2014,8,8,0,0,1,Entertainment,Wednesday,449,0
2014,8,11,362,1,2,Tech,Wednesday,2200,1
2014,8,11,834,1,0,Business,Wednesday,1300,0
2014,8,8,371,1,1,Tech,Wednesday,743,0
2014,8,11,559,1,0,Viral,Wednesday,1300,0
2014,8,10,314,1,1,Viral,Wednesday,551,0
2014,8,11,915,3,1,World,Wednesday,759,0
2014,8,9,480,11,0,Viral,Wednesday,1300,0
2014,8,12,784,4,0,Viral,Wednesday,903,0
2014,8,10,0,0,1,World,Wednesday,560,0
2014,8,11,761,1,0,Viral,Wednesday,1800,1
2014,8,13,1281,15,0,Social Media,Wednesday,3600,1
2014,8,12,393,15,0,Viral,Wednesday,1300,0
2014,8,14,649,33,1,World,Wednesday,1300,0
2014,8,11,552,2,0,Viral,Wednesday,1200,0
2014,8,15,227,1,1,Entertainment,Wednesday,2100,1
2014,8,6,282,1,0,Business,Wednesday,956,0
2014,8,11,264,1,0,Business,Wednesday,1900,1
2014,8,8,0,1,1,Viral,Wednesday,3000,1
2014,8,13,318,1,0,Business,Wednesday,584,0
2014,8,10,244,1,0,World,Wednesday,1200,0
2014,8,6,386,1,0,Business,Wednesday,240,0
2014,8,13,305,1,1,Tech,Wednesday,2700,1
2014,8,16,221,1,1,Entertainment,Wednesday,756,0
2014,8,11,635,1,1,Lifestyle,Wednesday,822,0
2014,8,13,116,1,2,Lifestyle,Wednesday,1400,1
2014,8,11,422,1,2,Viral,Wednesday,485,0
2014,8,6,214,1,0,Tech,Wednesday,2800,1
2014,8,16,556,36,1,Entertainment,Wednesday,713,0
2014,8,10,952,3,0,Viral,Wednesday,1100,0
2014,8,11,293,1,1,Social Media,Wednesday,2400,1
2014,8,11,601,1,0,Entertainment,Wednesday,1300,0
2014,8,10,349,13,0,Entertainment,Wednesday,992,0
2014,8,6,190,1,1,Viral,Wednesday,993,0
2014,8,13,839,36,8,Entertainment,Wednesday,3700,1
2014,8,15,1002,4,0,Tech,Wednesday,1600,1
2014,8,12,492,1,0,Viral,Wednesday,1600,1
2014,8,12,1776,51,0,Entertainment,Wednesday,2200,1
2014,8,11,880,1,1,Tech,Wednesday,9300,1
2014,8,13,300,1,0,Entertainment,Thursday,669,0
2014,8,11,346,1,0,Viral,Thursday,201,0
2014,8,14,800,17,0,Entertainment,Thursday,15200,1
2014,8,6,491,2,0,Business,Thursday,1200,0
2014,8,11,639,1,13,Entertainment,Thursday,846,0
2014,8,12,281,1,0,Entertainment,Thursday,1000,0
2014,8,10,499,1,0,World,Thursday,1100,0
2014,8,12,613,1,1,Business,Thursday,2000,1
2014,8,11,0,0,1,Viral,Thursday,4900,1
2014,8,8,0,0,1,World,Thursday,5300,1
2014,8,8,161,3,2,World,Thursday,5400,1
2014,8,9,675,2,0,Entertainment,Thursday,473,0
2014,8,10,394,2,0,Social Media,Thursday,9900,1
2014,8,9,260,1,0,Social Media,Thursday,9700,1
2014,8,6,262,1,0,Business,Thursday,1200,0
2014,8,10,862,1,1,Viral,Thursday,857,0
2014,8,13,333,0,1,Viral,Thursday,3800,1
2014,8,14,437,2,1,Entertainment,Thursday,1400,1
2014,8,11,886,4,0,Viral,Thursday,660,0
2014,8,12,347,2,1,Business,Thursday,1300,0
2014,8,11,381,1,1,Tech,Thursday,3800,1
2014,8,11,195,12,0,Viral,Thursday,1000,0
2014,8,10,364,12,0,Viral,Thursday,587,0
2014,8,10,501,1,0,World,Thursday,1100,0
2014,8,12,176,6,0,Entertainment,Thursday,3000,1
2014,8,8,2068,4,1,Viral,Thursday,1400,1
2014,8,12,678,3,0,Viral,Thursday,3800,1
2014,8,13,444,2,0,Tech,Thursday,3500,1
2014,8,12,905,2,1,Entertainment,Thursday,588,0
2014,8,7,1155,4,0,Viral,Thursday,1500,1
2014,8,9,856,1,0,Viral,Thursday,547,0
2014,8,9,373,1,0,World,Thursday,1200,0
2014,8,10,232,1,1,Entertainment,Thursday,1100,0
2014,8,16,174,1,2,Entertainment,Thursday,1500,1
2014,8,9,258,1,2,World,Thursday,1100,0
2014,8,15,128,12,1,Viral,Thursday,20700,1
2014,8,9,454,1,1,Entertainment,Thursday,796,0
2014,8,9,289,15,1,Viral,Thursday,6000,1
2014,8,10,398,6,0,Lifestyle,Thursday,1300,0
2014,8,9,973,10,0,Social Media,Thursday,6400,1
2014,8,10,248,1,0,Business,Thursday,1100,0
2014,8,10,212,2,0,Tech,Thursday,2800,1
2014,8,6,1205,1,0,Business,Thursday,1300,0
2014,8,7,723,3,0,Viral,Thursday,518,0
2014,8,11,133,0,0,Entertainment,Thursday,1100,0
2014,8,11,173,0,1,Lifestyle,Thursday,968,0
2014,8,14,968,1,1,Business,Thursday,764,0
2014,8,13,0,0,1,Entertainment,Thursday,426,0
2014,8,11,428,2,1,Tech,Thursday,2000,1
2014,8,7,0,0,2,Viral,Thursday,2200,1
2014,8,12,622,11,1,Lifestyle,Thursday,1200,0
2014,8,12,764,1,0,World,Thursday,611,0
2014,8,8,0,0,1,Viral,Thursday,4900,1
2014,8,10,628,2,0,Viral,Thursday,3200,1
2014,8,7,341,1,0,World,Thursday,604,0
2014,8,9,98,0,2,Social Media,Thursday,2600,1
2014,8,12,1721,4,0,World,Thursday,933,0
2014,8,11,368,3,0,Tech,Thursday,6200,1
2014,8,14,218,3,1,Business,Thursday,2400,1
2014,8,13,532,2,0,Tech,Thursday,6000,1
2014,8,10,458,3,0,Viral,Thursday,9100,1
2014,8,11,0,0,1,Viral,Thursday,19800,1
2014,8,13,1345,8,0,Entertainment,Thursday,1000,0
2014,8,9,405,5,2,Social Media,Thursday,3500,1
2014,8,7,240,1,0,World,Thursday,3200,1
2014,8,15,289,2,1,Viral,Thursday,828,0
2014,8,9,0,0,1,Viral,Thursday,528,0
2014,8,9,314,1,0,Entertainment,Thursday,473,0
2014,8,10,254,1,0,Entertainment,Thursday,548,0
2014,8,17,265,0,3,Entertainment,Thursday,732,0
2014,8,11,340,1,0,Tech,Thursday,913,0
2014,8,11,1350,3,3,Viral,Thursday,1600,1
2014,8,12,404,2,0,Business,Thursday,548,0
2014,8,10,602,2,0,Business,Friday,2000,1
2014,8,13,437,11,0,Viral,Friday,3400,1
2014,8,9,612,25,0,Viral,Friday,4000,1
2014,8,14,502,1,0,Viral,Friday,634,0
2014,8,12,540,1,1,World,Friday,1100,0
2014,8,10,0,0,1,Viral,Friday,11400,1
2014,8,13,731,2,0,World,Friday,1200,0
2014,8,11,220,5,0,Social Media,Friday,1400,1
2014,8,13,591,1,0,Business,Friday,944,0
2014,8,10,643,4,1,World,Friday,2100,1
2014,8,12,1782,1,0,Tech,Friday,2100,1
2014,8,13,115,0,2,Viral,Friday,768,0
2014,8,11,514,1,0,Business,Friday,860,0
2014,8,11,244,0,11,Viral,Friday,5700,1
2014,8,10,280,1,1,Viral,Friday,983,0
2014,8,12,2338,54,1,Entertainment,Friday,7500,1
2014,8,13,549,3,0,Social Media,Friday,13500,1
2014,8,10,246,0,2,Tech,Friday,1800,1
2014,8,13,1603,51,0,Entertainment,Friday,1100,0
2014,8,12,389,1,0,Viral,Friday,800,0
2014,8,10,290,1,4,Social Media,Friday,2400,1
2014,8,10,0,0,1,Viral,Friday,2300,1
2014,8,9,339,1,0,Tech,Friday,2200,1
2014,8,10,504,1,0,Tech,Friday,1500,1
2014,8,8,930,4,0,Viral,Friday,1600,1
2014,8,7,1398,76,0,Viral,Friday,903,0
2014,8,10,1018,1,3,Viral,Friday,789,0
2014,8,12,301,2,1,Viral,Friday,675,0
2014,8,11,580,4,0,Viral,Friday,875,0
2014,8,11,931,1,0,Viral,Friday,1100,0
2014,8,15,250,1,1,World,Friday,915,0
2014,8,12,1037,1,26,Entertainment,Friday,963,0
2014,8,11,0,0,1,Entertainment,Friday,700,0
2014,8,12,0,0,1,Viral,Friday,933,0
2014,8,12,1029,0,26,Entertainment,Friday,453,0
2014,8,12,0,0,1,World,Friday,881,0
2014,8,13,177,0,1,Entertainment,Friday,855,0
2014,8,13,1257,2,0,World,Friday,1100,0
2014,8,7,724,2,0,World,Friday,511,0
2014,8,7,433,1,0,World,Friday,1200,0
2014,8,11,581,2,0,Viral,Friday,949,0
2014,8,8,407,17,1,World,Friday,2000,1
2014,8,10,955,1,1,World,Friday,712,0
2014,8,11,140,2,0,World,Friday,1100,0
2014,8,11,194,1,2,Entertainment,Friday,678,0
2014,8,12,1426,7,1,Business,Friday,2700,1
2014,8,9,379,3,0,Social Media,Friday,4200,1
2014,8,10,606,13,0,Viral,Friday,3600,1
2014,8,13,861,2,1,Business,Friday,929,0
2014,8,13,1520,7,2,Entertainment,Friday,1200,0
2014,8,10,347,1,0,Viral,Friday,836,0
2014,8,14,1087,1,0,Business,Friday,2300,1
2014,8,11,286,1,0,Tech,Friday,3800,1
2014,8,12,241,5,0,Viral,Friday,969,0
2014,8,14,1077,7,1,Entertainment,Friday,622,0
2014,8,11,1472,6,0,World,Friday,851,0
2014,8,12,1571,4,1,Entertainment,Friday,1500,1
2014,8,12,525,1,1,World,Friday,640,0
2014,8,6,102,0,2,Viral,Friday,703,0
2014,8,8,1004,1,1,Viral,Friday,1100,0
2014,8,14,231,0,3,Entertainment,Friday,811,0
2014,8,12,522,1,1,World,Friday,1100,0
2014,8,9,1410,1,0,Viral,Friday,709,0
2014,8,12,587,1,2,Viral,Friday,1100,0
2014,8,10,627,6,0,Tech,Saturday,1300,0
2014,8,9,1368,8,0,World,Saturday,2500,1
2014,8,9,1931,1,0,Business,Saturday,1800,1
2014,8,10,205,5,0,World,Saturday,11900,1
2014,8,14,492,1,24,Entertainment,Saturday,9600,1
2014,8,7,510,15,0,Lifestyle,Saturday,1900,1
2014,8,9,282,11,0,Lifestyle,Saturday,1600,1
2014,8,12,266,12,0,Lifestyle,Saturday,2900,1
2014,8,13,1118,1,1,Business,Saturday,4400,1
2014,8,11,962,1,0,Business,Saturday,3000,1
2014,8,10,634,1,2,Entertainment,Saturday,1300,0
2014,8,13,1074,3,0,Viral,Saturday,2000,1
2014,8,13,926,1,1,Entertainment,Saturday,1500,1
2014,8,13,454,1,0,Viral,Saturday,681,0
2014,8,8,1285,8,2,Lifestyle,Saturday,1400,1
2014,8,9,592,2,1,Entertainment,Saturday,1800,1
2014,8,11,574,1,0,Viral,Saturday,1900,1
2014,8,8,632,1,0,Viral,Saturday,1200,0
2014,8,12,691,12,0,Lifestyle,Saturday,1900,1
2014,8,9,889,1,0,Social Media,Saturday,3200,1
2014,8,11,901,0,13,Entertainment,Saturday,2000,1
2014,8,8,710,1,2,Viral,Saturday,1700,1
2014,8,7,1197,7,0,World,Saturday,1900,1
2014,8,9,836,1,0,Viral,Saturday,1400,1
2014,8,9,527,2,2,Social Media,Saturday,1500,1
2014,8,10,210,1,0,Tech,Saturday,1800,1
2014,8,9,496,1,0,Business,Sunday,1400,1
2014,8,10,486,28,0,World,Sunday,6100,1
2014,8,10,668,10,0,Lifestyle,Sunday,1300,0
2014,8,8,453,11,0,Lifestyle,Sunday,4000,1
2014,8,9,225,11,0,Viral,Sunday,932,0
2014,8,9,546,14,0,Lifestyle,Sunday,1900,1
2014,8,11,497,11,0,Lifestyle,Sunday,1300,0
2014,8,9,190,7,0,Viral,Sunday,9100,1
2014,8,11,754,1,0,Viral,Sunday,1000,0
2014,8,8,840,3,0,Viral,Sunday,1300,0
2014,8,11,0,1,0,World,Sunday,2600,1
2014,8,10,223,4,1,World,Sunday,3400,1
2014,8,13,589,1,0,Viral,Sunday,1100,0
2014,8,10,0,8,0,Viral,Sunday,942,0
2014,8,9,453,17,0,Lifestyle,Sunday,3900,1
2014,8,12,648,14,0,Entertainment,Sunday,1600,1
2014,8,11,765,13,0,World,Sunday,4400,1
2014,8,13,913,1,14,Entertainment,Sunday,2400,1
2014,8,12,935,3,2,Entertainment,Sunday,4700,1
2014,8,11,952,1,0,Entertainment,Sunday,797,0
2014,8,9,1015,6,0,Viral,Sunday,1500,1
2014,8,11,229,2,0,Viral,Sunday,907,0
2014,8,10,952,1,0,Business,Sunday,3500,1
2014,8,11,0,1,1,Viral,Monday,1900,1
2014,8,11,323,1,0,Tech,Monday,988,0
2014,8,9,286,1,1,Entertainment,Monday,1600,1
2014,8,12,205,1,0,Business,Monday,959,0
2014,8,10,160,1,1,Tech,Monday,2800,1
2014,8,12,267,1,2,Business,Monday,2600,1
2014,8,12,1109,11,0,Entertainment,Monday,3000,1
2014,8,11,0,20,0,Viral,Monday,8200,1
2014,8,11,533,3,0,Viral,Monday,3300,1
2014,8,12,196,0,1,Entertainment,Monday,3300,1
2014,8,13,532,1,20,Entertainment,Monday,530,0
2014,8,14,1164,5,2,World,Monday,6300,1
2014,8,14,957,1,0,Business,Monday,895,0
2014,8,9,154,1,0,Viral,Monday,1100,0
2014,8,9,407,3,0,Social Media,Monday,3600,1
2014,8,9,0,0,1,Entertainment,Monday,2800,1
2014,8,11,198,15,0,Viral,Monday,18800,1
2014,8,10,651,1,1,Business,Monday,1400,1
2014,8,10,132,2,0,Business,Monday,5700,1
2014,8,9,236,1,0,Viral,Monday,8500,1
2014,8,11,541,1,2,Tech,Monday,1300,0
2014,8,11,1368,5,5,Viral,Monday,1500,1
2014,8,11,650,1,0,Business,Monday,2400,1
2014,8,9,1248,9,1,Viral,Monday,2200,1
2014,8,11,277,12,0,Entertainment,Monday,2900,1
2014,8,10,407,2,0,Business,Monday,1500,1
2014,8,11,681,10,0,Entertainment,Monday,2800,1
2014,8,11,174,1,2,Entertainment,Monday,1700,1
2014,8,10,451,1,1,Tech,Monday,1700,1
2014,8,14,126,0,3,Entertainment,Monday,1300,0
2014,8,10,610,2,0,Viral,Monday,914,0
2014,8,12,421,1,0,Viral,Monday,532,0
2014,8,12,468,1,0,Business,Monday,536,0
2014,8,13,1028,4,0,Lifestyle,Monday,750,0
2014,8,11,0,0,1,Viral,Monday,1500,1
2014,8,11,1368,1,0,Business,Monday,2500,1
2014,8,10,84,0,2,Tech,Monday,1500,1
2014,8,12,362,1,3,Entertainment,Monday,1600,1
2014,8,10,301,1,1,Tech,Monday,1200,0
2014,8,13,171,0,3,Tech,Monday,1900,1
2014,8,10,0,0,1,World,Monday,17400,1
2014,8,10,660,12,0,Lifestyle,Monday,1500,1
2014,8,16,236,1,0,Tech,Monday,1000,0
2014,8,10,0,0,1,Business,Monday,4400,1
2014,8,10,1207,2,1,Viral,Monday,1200,0
2014,8,11,353,1,1,Lifestyle,Monday,1900,1
2014,8,14,449,5,1,Viral,Monday,1100,0
2014,8,12,586,4,0,Business,Monday,1500,1
2014,8,12,233,0,2,Business,Monday,3300,1
2014,8,12,1224,6,3,Entertainment,Monday,21900,1
2014,8,13,88,11,1,Viral,Monday,16300,1
2014,8,11,343,0,21,Entertainment,Monday,13000,1
2014,8,11,765,1,1,Entertainment,Monday,5500,1
2014,8,14,303,1,2,Tech,Monday,29700,1
2014,8,11,219,2,0,Tech,Monday,2600,1
2014,8,9,278,1,0,Business,Monday,1800,1
2014,8,10,1765,2,0,Social Media,Monday,47700,1
2014,8,9,0,0,1,World,Monday,596,0
2014,8,11,1215,2,0,Entertainment,Monday,518,0
2014,8,10,483,25,1,Social Media,Monday,2200,1
2014,8,6,465,1,0,World,Monday,1200,0
2014,8,10,1165,2,0,Entertainment,Monday,429,0
2014,8,9,215,0,0,Tech,Monday,853,0
2014,8,10,0,13,1,Lifestyle,Monday,12400,1
2014,8,11,548,13,0,Lifestyle,Monday,2500,1
2014,8,13,1041,1,6,World,Monday,1100,0
2014,8,15,0,0,1,World,Monday,1300,0
2014,8,10,1065,3,0,Viral,Monday,1200,0
2014,8,9,712,1,0,Social Media,Monday,1400,1
2014,8,8,0,3,1,Viral,Monday,7100,1
2014,8,11,110,1,0,Entertainment,Tuesday,802,0
2014,8,12,572,1,0,Viral,Tuesday,1500,1
2014,8,10,1080,21,0,Viral,Tuesday,3000,1
2014,8,13,817,2,0,Viral,Tuesday,1100,0
2014,8,9,467,3,0,Tech,Tuesday,1400,1
2014,8,12,346,1,1,Tech,Tuesday,976,0
2014,8,11,1409,5,2,World,Tuesday,607,0
2014,8,8,1096,1,0,Viral,Tuesday,655,0
2014,8,9,943,2,0,World,Tuesday,929,0
2014,8,11,255,0,2,Lifestyle,Tuesday,1400,1
2014,8,11,421,4,1,Viral,Tuesday,1300,0
2014,8,13,1399,8,0,Business,Tuesday,3800,1
2014,8,13,191,11,2,Entertainment,Tuesday,699,0
2014,8,8,344,1,0,Entertainment,Tuesday,866,0
2014,8,10,1055,2,2,Viral,Tuesday,2400,1
2014,8,9,818,1,1,Viral,Tuesday,1200,0
2014,8,9,570,2,0,World,Tuesday,2900,1
2014,8,12,273,2,0,Social Media,Tuesday,25300,1
2014,8,12,525,1,0,Tech,Tuesday,1400,1
2014,8,12,187,1,7,Social Media,Tuesday,1300,0
2014,8,14,1191,20,1,Lifestyle,Tuesday,1300,0
2014,8,9,444,1,11,Entertainment,Tuesday,1600,1
2014,8,13,328,1,0,Business,Tuesday,491,0
2014,8,9,217,2,0,Tech,Tuesday,1800,1
2014,8,15,459,2,0,Tech,Tuesday,2700,1
2014,8,10,91,0,2,Viral,Tuesday,13100,1
2014,8,8,948,6,0,Viral,Tuesday,936,0
2014,8,10,593,0,0,Social Media,Tuesday,22300,1
2014,8,10,572,15,0,Viral,Tuesday,1700,1
2014,8,9,441,0,1,Viral,Tuesday,554,0
2014,8,11,509,11,0,Entertainment,Tuesday,918,0
2014,8,15,303,1,0,Social Media,Tuesday,648,0
2014,8,10,451,11,1,Entertainment,Tuesday,1600,1
2014,8,13,1186,15,1,Entertainment,Tuesday,8000,1
2014,8,8,261,1,12,Entertainment,Tuesday,2100,1
2014,8,11,452,2,1,Tech,Tuesday,6300,1
2014,8,8,1096,1,0,Viral,Tuesday,1100,0
2014,8,8,461,1,0,Tech,Tuesday,790,0
2014,8,10,348,2,0,Tech,Tuesday,867,0
2014,8,12,633,3,0,Viral,Tuesday,1100,0
2014,8,8,1536,79,0,Viral,Tuesday,6700,1
2014,8,12,358,1,2,Viral,Tuesday,753,0
2014,8,10,308,1,0,Viral,Tuesday,1100,0
2014,8,12,148,0,0,Tech,Tuesday,7600,1
2014,8,11,274,1,0,Entertainment,Tuesday,708,0
2014,8,11,472,11,1,Entertainment,Tuesday,604,0
2014,8,14,560,9,1,Entertainment,Tuesday,1400,1
2014,8,13,281,16,1,Viral,Tuesday,4900,1
2014,8,7,96,14,1,Entertainment,Tuesday,1800,1
2014,8,11,572,1,22,Entertainment,Tuesday,899,0
2014,8,9,0,0,2,Viral,Tuesday,16300,1
2014,8,6,137,2,1,Viral,Tuesday,3700,1
2014,8,9,0,0,1,Viral,Tuesday,1100,0
2014,8,11,357,0,11,Viral,Tuesday,1600,1
2014,8,9,965,2,0,Tech,Tuesday,3000,1
2014,8,9,57,0,2,Viral,Tuesday,567,0
2014,8,13,0,0,1,Entertainment,Tuesday,1200,0
2014,8,13,762,2,0,Tech,Tuesday,877,0
2014,8,10,352,3,0,Entertainment,Tuesday,714,0
2014,8,14,385,0,4,Entertainment,Tuesday,1200,0
2014,8,11,256,1,0,Entertainment,Tuesday,447,0
2014,8,11,557,20,0,Viral,Tuesday,1300,0
2014,8,11,326,5,0,Entertainment,Tuesday,2100,1
2014,8,8,218,1,1,Social Media,Tuesday,866,0
2014,8,7,189,3,0,Business,Tuesday,1500,1
2014,8,10,505,1,1,Business,Tuesday,877,0
2014,8,9,612,24,0,Social Media,Tuesday,1800,1
2014,8,10,488,0,2,Entertainment,Tuesday,1300,0
2014,8,13,530,1,1,Viral,Tuesday,3000,1
2014,8,10,422,1,0,Lifestyle,Tuesday,1300,0
2014,8,10,197,1,0,Entertainment,Tuesday,893,0
2014,8,12,406,3,0,Business,Tuesday,1200,0
2014,8,15,225,2,4,Entertainment,Tuesday,8700,1
2014,8,13,0,0,1,Viral,Wednesday,3500,1
2014,8,11,311,0,3,Entertainment,Wednesday,733,0
2014,8,10,382,1,1,Business,Wednesday,1800,1
2014,8,10,878,1,2,Viral,Wednesday,2400,1
2014,8,6,207,3,0,World,Wednesday,751,0
2014,8,7,127,1,0,Viral,Wednesday,1600,1
2014,8,12,208,1,1,Viral,Wednesday,2000,1
2014,8,12,220,1,0,Entertainment,Wednesday,2600,1
2014,8,13,0,0,1,Entertainment,Wednesday,715,0
2014,8,8,595,2,1,World,Wednesday,1300,0
2014,8,14,205,1,2,Entertainment,Wednesday,897,0
2014,8,9,761,13,1,Viral,Wednesday,2000,1
2014,8,10,379,20,0,Lifestyle,Wednesday,21000,1
2014,8,9,832,1,0,Business,Wednesday,3700,1
2014,8,7,1089,20,0,Viral,Wednesday,1200,0
2014,8,9,170,1,0,Entertainment,Wednesday,650,0
2014,8,10,1249,4,0,Tech,Wednesday,1400,1
2014,8,14,472,1,1,Business,Wednesday,1900,1
2014,8,6,576,17,1,Social Media,Wednesday,3200,1
2014,8,12,0,6,1,World,Wednesday,23100,1
2014,8,13,0,0,1,Viral,Wednesday,6000,1
2014,8,11,388,1,0,Tech,Wednesday,964,0
2014,8,8,277,2,0,Tech,Wednesday,1200,0
2014,8,13,620,1,0,Business,Wednesday,843,0
2014,8,14,634,1,0,World,Wednesday,852,0
2014,8,10,257,2,1,Business,Wednesday,1500,1
2014,8,10,303,2,0,Tech,Wednesday,3000,1
2014,8,9,194,2,0,Tech,Wednesday,1700,1
2014,8,10,144,0,2,Entertainment,Wednesday,1200,0
2014,8,15,274,3,1,World,Wednesday,752,0
2014,8,11,447,0,1,Tech,Wednesday,3000,1
2014,8,11,0,0,1,Entertainment,Wednesday,798,0
2014,8,9,0,0,1,Viral,Wednesday,1300,0
2014,8,13,732,2,0,Business,Wednesday,2600,1
2014,8,12,0,0,1,Viral,Wednesday,9200,1
2014,8,8,357,23,1,Viral,Wednesday,2200,1
2014,8,7,1066,6,0,World,Wednesday,1200,0
2014,8,13,259,1,0,Viral,Wednesday,1700,1
2014,8,7,81,0,2,Lifestyle,Wednesday,490,0
2014,8,10,608,2,0,World,Wednesday,3800,1
2014,8,13,710,2,0,Business,Wednesday,5700,1
2014,8,6,0,14,0,Viral,Wednesday,653,0
2014,8,11,921,1,0,Viral,Wednesday,566,0
2014,8,10,494,1,0,Viral,Wednesday,1100,0
2014,8,17,1428,11,3,World,Wednesday,2800,1
2014,8,11,1225,4,2,Viral,Wednesday,3000,1
2014,8,10,1751,1,1,Viral,Wednesday,13900,1
2014,8,11,659,3,1,Entertainment,Wednesday,9700,1
2014,8,14,505,1,1,Entertainment,Wednesday,1700,1
2014,8,12,1040,2,2,World,Wednesday,1200,0
2014,8,11,390,1,1,Tech,Wednesday,3900,1
2014,8,10,190,0,0,Tech,Wednesday,1200,0
2014,8,14,792,8,1,Entertainment,Wednesday,577,0
2014,8,5,230,1,0,Business,Wednesday,200,0
2014,8,12,521,1,1,Tech,Wednesday,7900,1
2014,8,11,1224,15,0,Social Media,Wednesday,6400,1
2014,8,12,386,1,0,Viral,Wednesday,618,0
2014,8,12,293,6,0,Viral,Wednesday,7800,1
2014,8,11,658,4,0,Viral,Wednesday,2500,1
2014,8,14,598,1,1,Viral,Wednesday,1200,0
2014,8,12,1283,1,0,Business,Wednesday,2100,1
2014,8,13,186,3,2,Entertainment,Wednesday,1100,0
2014,8,7,130,1,0,Entertainment,Wednesday,1100,0
2014,8,8,405,0,1,Business,Wednesday,1200,0
2014,8,8,406,2,0,World,Wednesday,548,0
2014,8,11,537,15,1,Lifestyle,Wednesday,12200,1
2014,8,9,651,1,0,Tech,Wednesday,1200,0
2014,8,8,680,1,0,World,Wednesday,1700,1
2014,8,11,997,2,20,Viral,Wednesday,14900,1
2014,8,12,923,3,1,Viral,Thursday,1300,0
2014,8,11,511,1,0,Business,Thursday,1400,1
2014,8,8,1145,8,1,Viral,Thursday,1400,1
2014,8,11,233,4,1,Viral,Thursday,1200,0
2014,8,13,1309,3,1,Tech,Thursday,833,0
2014,8,9,312,1,1,Business,Thursday,473,0
2014,8,11,628,3,0,World,Thursday,1400,1
2014,8,12,1491,22,1,Entertainment,Thursday,953,0
2014,8,11,376,1,1,Tech,Thursday,2000,1
2014,8,7,187,17,1,Business,Thursday,5500,1
2014,8,9,615,20,0,Lifestyle,Thursday,2400,1
2014,8,12,380,0,5,Business,Thursday,1800,1
2014,8,12,130,0,2,Entertainment,Thursday,8900,1
2014,8,12,804,1,0,Viral,Thursday,623,0
2014,8,10,1504,27,1,Viral,Thursday,4500,1
2014,8,14,2200,2,3,Viral,Thursday,875,0
2014,8,13,1013,2,1,Viral,Thursday,778,0
2014,8,8,1018,1,1,Viral,Thursday,2800,1
2014,8,5,880,7,0,World,Thursday,3200,1
2014,8,10,318,10,0,Lifestyle,Thursday,2500,1
2014,8,8,241,1,0,Business,Thursday,732,0
2014,8,13,275,12,0,World,Thursday,1400,1
2014,8,9,192,1,1,Entertainment,Thursday,967,0
2014,8,10,904,7,0,Tech,Thursday,1600,1
2014,8,13,419,1,1,Business,Thursday,1800,1
2014,8,12,773,1,0,Tech,Thursday,1400,1
2014,8,11,128,1,0,World,Thursday,823,0
2014,8,8,628,1,0,Viral,Thursday,526,0
2014,8,10,877,1,2,Business,Thursday,1100,0
2014,8,7,301,1,0,Entertainment,Thursday,1300,0
2014,8,8,266,1,2,Tech,Thursday,1800,1
2014,8,9,299,1,0,World,Thursday,2000,1
2014,8,7,130,1,0,Business,Thursday,530,0
2014,8,11,0,0,1,Viral,Thursday,7800,1
2014,8,11,273,2,0,Tech,Thursday,974,0
2014,8,13,762,1,17,Entertainment,Thursday,845,0
2014,8,8,144,0,0,Viral,Thursday,2300,1
2014,8,11,303,1,0,Business,Thursday,802,0
2014,8,10,1127,1,0,Viral,Thursday,1200,0
2014,8,12,1614,7,2,Tech,Thursday,845,0
2014,8,10,434,1,0,Lifestyle,Thursday,1300,0
2014,8,12,525,1,2,Viral,Thursday,2000,1
2014,8,10,577,1,0,Viral,Thursday,1300,0
2014,8,12,448,1,1,Entertainment,Thursday,752,0
2014,8,14,439,1,0,Entertainment,Thursday,9300,1
2014,8,9,319,1,0,Viral,Thursday,955,0
2014,8,13,827,1,0,Viral,Thursday,1700,1
2014,8,10,178,1,2,Tech,Thursday,1400,1
2014,8,12,637,7,0,Viral,Thursday,1200,0
2014,8,9,252,0,1,Tech,Thursday,2900,1
2014,8,12,376,1,0,Viral,Thursday,696,0
2014,8,12,818,17,0,Viral,Thursday,1200,0
2014,8,10,1235,4,0,Viral,Thursday,667,0
2014,8,12,0,0,2,Entertainment,Thursday,1200,0
2014,8,11,1028,16,1,Tech,Thursday,2000,1
2014,8,11,420,1,4,World,Thursday,2000,1
2014,8,11,315,1,0,Entertainment,Thursday,620,0
2014,8,14,508,2,1,Tech,Thursday,2800,1
2014,8,11,371,3,1,Social Media,Thursday,2600,1
2014,8,9,378,3,1,Social Media,Thursday,1800,1
2014,8,12,779,1,0,Entertainment,Thursday,440,0
2014,8,14,2003,2,24,Entertainment,Thursday,833,0
2014,8,10,227,3,0,Entertainment,Thursday,1900,1
2014,8,7,703,2,1,World,Thursday,1300,0
2014,8,13,306,1,1,Entertainment,Thursday,1600,1
2014,8,11,1030,2,0,Business,Thursday,3800,1
2014,8,9,423,2,1,Tech,Thursday,595,0
2014,8,8,944,4,2,World,Thursday,938,0
2014,8,7,69,0,2,Social Media,Thursday,1100,0
2014,8,10,764,2,0,World,Thursday,939,0
